;,,,";무기/장비=""Equipment"",클래스(캐릭터)=""Class""",";권총=1,샷건=2,기관단총=3,소총=4,기관총=5장비=6,클래스=7,기능성(passive)=8,작동성(active)=9",,";UseType, 0= 간접사용, 1= 자동사용, 2= 수동사용, 3= 수동사용(int), 4= 수동사용(string)",";공용=0,테러리스트1,대테러리스트2",,,,,,,,,,,,,,,,,,,,,";0=개인,1=클랜;공백=0",,,,,,,,,,,,,,,,,,
;ID,Name,recourcename,ClassName,Category,InGameID,UseType,Team,Level,ExpPointModCategory,ExpModPriority,ExpModMin,ExpModMax,PCBangExpModMin,PCBangExpModMax,PointModPriority,PointModMin,PointModMax,PCBangPointModMin,PCBangPointModMax,InventoryType,Damage,HitRate,Reaction,FiringSpeed,Weight,SkinBase,Period,BuyerType,ItemBoxName,TeamBonusExpOther,TeamBonusExpSelf,TeamBonusPointOther,TeamBonusPointSelf,rewardID,InGameItem,mdl,skin,DisReward1,DisReward2,DisReward3,EnhWeapon,ZombieSkin,TradeNum,TradeDay,CanExtend,SortingIndex
562,skull8,skull8,Equipment,5,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,86,77,90,76,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,2
563,psg1,psg1,Equipment,4,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,98,44,65,71,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,5
564,plasmagun,plasmagun,Equipment,4,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,85,81,88,71,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,1
565,sfsword,sfsword,Equipment,11,4020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,7
566,bhdagger,bhdagger,Equipment,11,4021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,7
567,bgalil,bgalil,Equipment,4,210,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,79,81,91,81,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,1
568,bfamas,bfamas,Equipment,4,211,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,90,80,91,81,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,1
569,bqbb95,bqbb95,Equipment,5,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,78,76,90,74,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,2
570,bglock18,bglock18,Equipment,1,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"23,18","66,41","100,78","86,92","85,85",,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,6
571,busp45,busp45,Equipment,1,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,68,60,85,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,6
572,bmp5,bmp5,Equipment,3,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,69,86,91,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,3
573,beast-snowman,beast-snowman,Equipment,4,4022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0
574,cospolarbearhead,cospolarbearhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
575,cospolarbearback,cospolarbearback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,14
576,EventCashDecoderB,EventCashDecoderB,LotteryKeyItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,EventDecoderB,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,43
577,skull6,skull6,Equipment,5,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,87,76,89,71,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,2
578,frozenterrorsmane,frozenterrorsmane,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,39
579,tknife,tknife,Equipment,1,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,100,100,52,85,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,676,6
580,tknifeex,tknifeex,Equipment,1,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,100,100,52,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,6
581,tknifeex2,tknifeex2,Equipment,1,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,100,100,52,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,6
582,bow,bow,Equipment,4,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,100,95,76,78,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,1
583,uts15g,uts15g,Equipment,2,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,100,48,75,84,,1,,,0,0,0,0,0,1,,,240,9115,9202,8,0,0,0,0,4
585,arx160,arx160,Equipment,4,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,88,85,91,76,,1,,,0,0,0,0,0,1,,,240,9117,9204,8,0,0,0,676,1
586,gluttonystongue,gluttonystongue,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,39
587,janusmk5,janusmk5,Equipment,4,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"28,56","90,95","94,91","91,99","76,76",,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,0,1
588,groza,groza,Equipment,4,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,79,77,90,81,,1,,,0,0,0,0,0,1,,,240,9117,9204,8,0,0,0,676,1
589,drillgun,drillgun,Equipment,6,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,12,0,69,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,9
590,g11g,g11g,Equipment,4,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,88,85,91,76,,1,,,0,0,0,0,0,1,,,240,9115,9202,8,0,0,0,0,1
591,m1887xmas,m1887xmas,Equipment,2,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,100,22,62,76,,1,,,0,0,0,0,0,1,,,240,9117,9204,8,0,0,0,0,4
592,mercenaryct,mercenaryct,Class,7,62,1,2,0,2,2,5,5,10,10,2,5,5,10,10,1,25,17,17,23,23,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,11
593,mercenarytr,mercenarytr,Class,7,63,1,1,0,2,2,5,5,10,10,2,5,5,10,10,1,25,22,22,18,18,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,10
594,BossKey3,BossKey3,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,38
595,janus7,janus7,Equipment,5,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"29,58","83,100","82,0","90,0","69,69",,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,2
596,giantknife,giantknife,Equipment,11,4032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,7
597,cosmaneuvers_pelvis,cosmaneuvers,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,15
598,janus1,janus1,Equipment,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"41,71","100,100","100,100","10,67","85,85",,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,6
599,wc13spray,wc13spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
601,sprifle,sprifle,Equipment,4,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,99,26,86,67,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,5
602,pkmg,pkmg,Equipment,5,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,77,78,90,72,,1,,,0,0,0,0,0,1,,,240,9115,9202,8,0,0,0,0,2
603,ranktier1spray,ranktier1spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
604,ranktier2spray,ranktier2spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
605,ranktier3spray,ranktier3spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
606,ranktier4spray,ranktier4spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
607,ranktier5spray,ranktier5spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
608,m2,m2,Equipment,5,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"35,30","48,84","30,88","81,90","46,0",,1,,,0,0,0,0,0,1,,,480,9121,9208,8,0,0,0,676,2
609,speargun,speargun,Equipment,6,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,16,0,67,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,9
610,horsegun,horsegun,Equipment,3,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,71,91,92,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,3
611,horseaxe,horseaxe,Equipment,11,4023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,7
612,cosoberonhead,cosoberonhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
613,cosoberonbombhead,cosoberonbombhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
614,cosangraback,cosangraback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,14
615,ttpoisonfire,ttpoisonfire,Tattoo,8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9120,9207,0,0,0,0,0,19
616,costitanback,costitanback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,14
617,coskrakenback,coskrakenback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,14
618,cosfrozenwrathback,cosfrozenwrathback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,14
619,ttsnow,ttsnow,Tattoo,8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9120,9207,0,0,0,0,0,19
620,highhealthup,highhealthup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
621,midhealthup,midhealthup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
622,lowhelathup,lowhelathup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
623,highdamageup,highdamageup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
624,middamageup,middamageup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
625,lowdamageup,lowdamageup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
626,higharmorup,higharmorup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
627,midarmorup,midarmorup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
628,lowarmorup,lowarmorup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
629,highspeedup,highspeedup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
630,midspeedup,midspeedup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
631,lowspeedup,lowspeedup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
632,highmagazineup,highmagazineup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
633,midmagazineup,midmagazineup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
634,lowmagazineup,lowmagazineup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
635,highweaknessreport,highweaknessreport,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,39
636,midweaknessreport,midweaknessreport,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,39
637,lowweaknessreport,lowweaknessreport,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,39
638,levelupamplifier,levelupamplifier,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,40
639,highzsbox1,highzsbox1,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
640,highzsbox2,highzsbox2,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
641,highzsbox3,highzsbox3,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
642,highzsbox4,highzsbox4,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
643,midzsbox1,midzsbox1,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
644,midzsbox2,midzsbox2,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
645,midzsbox3,midzsbox3,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
646,midzsbox4,midzsbox4,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
647,lowzsbox1,lowzsbox1,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
648,lowzsbox2,lowzsbox2,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
649,lowzsbox3,lowzsbox3,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
650,lowzsbox4,lowzsbox4,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,5,9121,0,0,0,0,0,0,40
651,cosarmband01,cosarmband01,ArmCostume,12,0,1,0,0,2,3,15,15,15,15,3,15,15,15,15,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
652,cosarmband02,cosarmband02,ArmCostume,12,0,1,0,0,2,3,13,13,13,13,3,13,13,13,13,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
653,cosarmband03,cosarmband03,ArmCostume,12,0,1,0,0,2,3,11,11,11,11,3,11,11,11,11,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
654,cosarmband04,cosarmband04,ArmCostume,12,0,1,0,0,2,3,10,10,10,10,3,10,10,10,10,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
655,cosarmband05,cosarmband05,ArmCostume,12,0,1,0,0,2,3,9,9,9,9,3,9,9,9,9,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
656,cosarmband06,cosarmband06,ArmCostume,12,0,1,0,0,2,3,8,8,8,8,3,7,7,7,7,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
657,cosarmband07,cosarmband07,ArmCostume,12,0,1,0,0,2,3,7,7,7,7,3,7,7,7,7,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
658,cosarmband08,cosarmband08,ArmCostume,12,0,1,0,0,2,3,7,7,7,7,3,6,6,6,6,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
659,cosarmband09,cosarmband09,ArmCostume,12,0,1,0,0,2,3,6,6,6,6,3,6,6,6,6,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
660,cosarmband10,cosarmband10,ArmCostume,12,0,1,0,0,2,3,6,6,6,6,3,5,5,5,5,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
661,cosarmband11,cosarmband11,ArmCostume,12,0,1,0,0,2,3,5,5,5,5,3,5,5,5,5,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
662,cosarmband12,cosarmband12,ArmCostume,12,0,1,0,0,2,3,5,5,5,5,3,4,4,4,4,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
663,cosarmband13,cosarmband13,ArmCostume,12,0,1,0,0,2,3,4,4,4,4,3,4,4,4,4,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
664,cosarmband14,cosarmband14,ArmCostume,12,0,1,0,0,2,3,4,4,4,4,3,3,3,3,3,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
665,cosarmband15,cosarmband15,ArmCostume,12,0,1,0,0,2,3,3,3,3,3,3,3,3,3,3,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
666,cosarmband16,cosarmband16,ArmCostume,12,0,1,0,0,2,3,3,3,3,3,3,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
667,cosarmband17,cosarmband17,ArmCostume,12,0,1,0,0,2,3,0,0,0,0,3,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,16
668,choijiyoon2,choijiyoon2,Class,7,64,1,2,0,2,2,5,5,10,10,2,5,5,10,10,1,20,20,24,24,17,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,11
669,pirategirl2,pirategirl2,Class,7,65,1,1,0,2,2,5,5,10,10,2,5,5,10,10,1,17,26,18,20,24,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,10
670,zsh_machete,zsh_machete,Equipment,11,4024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,7
671,zsh_crowbar,zsh_crowbar,Equipment,11,4025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,7
672,zsh_clawhammer,zsh_clawhammer,Equipment,11,4026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,7
673,janus9,janus9,Equipment,11,4027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,7
674,z4_humpback,z4_humpback,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,12
675,z4_hide,z4_hide,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,12
676,itemextend,itemextend,ItemExtend,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,21
677,sfpistol,sfpistol,Equipment,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,100,100,100,85,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,6
678,idolgirl,idolgirl,Class,7,66,1,1,0,2,2,10,10,20,20,2,10,10,20,20,1,26,20,20,23,21,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,10
679,monkeywpnset1,monkeywpnset1,Equipment,5,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,58,97,100,50,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,2
680,monkeywpnset2,monkeywpnset2,Equipment,1,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"32,29","77,70","71,81","89,92","85,85",,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,6
681,monkeywpnset3,monkeywpnset3,Equipment,11,4028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,0,7
682,M60Craft,m60craft,Equipment,5,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,83,80,90,71,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,676,2
683,spas12excraft,spas12excraft,Equipment,2,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,100,50,81,71,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,676,4
684,janus11,janus11,Equipment,2,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,100,48,65,78,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,676,4
685,balrog1b,balrog1b,Equipment,1,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,71,70,82,85,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,6
686,balrog3b,balrog3b,Equipment,3,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,79,90,93,85,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,3
687,balrog5b,balrog5b,Equipment,4,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,88,81,90,76,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,1
688,balrog7b,balrog7b,Equipment,5,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,84,81,90,69,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,2
689,balrog9b,balrog9b,Equipment,11,4029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,7
690,balrog11b,balrog11b,Equipment,2,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,100,48,82,81,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,4
691,spmg,spmg,Equipment,5,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"30,35","86,92","79,97","91,92","71,71",,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,2
692,boxxergirl,boxxergirl,Class,7,67,1,2,0,2,2,10,10,20,20,2,10,10,20,20,1,21,27,20,21,21,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,11
693,scgoblin,scgoblin,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,24
694,scsummon,scsummon,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,24
695,sctwister,sctwister,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,24
696,ttsnake,ttsnake,Tattoo,8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9120,9207,0,0,0,0,0,19
